"SeqPar","SeqGlbPar","NroEmpresa","Campo1","Campo2","Campo3","Campo4","Campo5","Campo6","Numero1","Numero2","Numero3","Numero4","Numero5","Numero6","Data1","Data2","Data3","Data4","Data5","Data6","Literal1","Literal2","Literal3","Literal4","Literal5","Literal6","Literal7","Literal8","Literal9","Literal10","DtaAlteracao","UsuAlteracao","SimNao1","SimNao2","SimNao3","SimNao4","SimNao5","SimNao6","SimNao7","SimNao8","SimNao9","SimNao10"
"11220","9407","0","John Deere","","","","","","","","","","","","","","","","","","CH 950","","","","","","","","","","06/03/2025 08:18:00","NETO.PRADO","1","","","","","","","","",""
"11221","9408","0","John Deere","","","","","","","","","","","","","","","","","","0590NW","PILOTO AUTOMATICO AUTOTRAC CONTROLLER","","","","","","","","","06/03/2025 07:54:00","NETO.PRADO","0","","","","","","","","",""
"11222","9400","1","","","","","","","","","","","","","","","","","","","Finardi","","","","","","","","","","29/09/2020 13:22:00","DIEGO.MARQUES","0","0","0","0","0","0","0","0","1","0"
"11228","9407","0","Case","","","","","","","","","","","","","","","","","","Colhedora Cana 8800","","","","","","","","","","07/10/2020 13:11:00","DIEGO.MARQUES","1","","","","","","","","",""
"11229","9407","0","Case","","","","","","","","","","","","","","","","","","Colhedora Cana 9900","","","","","","","","","","07/10/2020 13:13:00","DIEGO.MARQUES","1","","","","","","","","",""
"11230","9400","0","","","","","","","","","","","","","","","","","","","KTRES","PODADEIRA LATERAL","","","","","","","","","09/10/2020 11:54:00","GUSTAVO.DIAS","0","0","0","0","0","0","0","0","1","0"
"11233","9401","0","Ford/NH","","","","","","","","","","","","","","","","","","TR8BR","","","","","","","","","","14/10/2020 09:16:00","DIEGO.MARQUES","1","0","","","","","","","",""
"11235","9400","1","","","","","","","","","","","","","","","","","","","SOFER","","","","","","","","","","21/10/2020 17:14:00","DIEGO.MARQUES","0","0","0","0","0","0","0","0","1","0"
"11241","8","0","","","","","","","","","","","","","","","","","","","RETAIL","PBM0066","","","","","","","","","12/11/2020 10:57:00","DIEGO.MARQUES","","","","","","","","","",""
"11242","8","0","","","","","","","","","","","","","","","","","","","RETAIL","PNW0047","","","","","","","","","12/11/2020 09:26:00","DIEGO.MARQUES","","","","","","","","","",""
"11243","10","0","","","","","","","","","","","","","","","","","","","PBM0066","","","","","","","","","","12/11/2020 10:57:00","DIEGO.MARQUES","","","","","","","","","",""
"11244","10","0","","","","","","","","","","","","","","","","","","","PNW0047","","","","","","","","","","12/11/2020 11:00:00","DIEGO.MARQUES","","","","","","","","","",""
"11247","9405","0","Jacto","","","","","","","","","","","","","","","","","","Colhedora Jacto","","","","","","","","","","20/11/2020 11:00:00","DIEGO.MARQUES","1","","","","","","","","",""
"11248","9401","0","Case","Potencia Variável","","","","","","","","","","","","","","","","","CS FARMALL 90","","","","","","","","","","26/11/2020 08:42:00","DIEGO.MARQUES","1","0","","","","","","","",""
"11249","9401","0","Case","","","","","","","","","","","","","","","","","","FARMALL 100","","","","","","","","","","26/11/2020 08:44:00","DIEGO.MARQUES","1","0","","","","","","","",""
"11250","9400","0","","","","","","","","","","","","","","","","","","","MARCHER","","","","","","","","","","26/11/2020 11:35:00","GUSTAVO.DIAS","0","0","0","0","0","0","0","0","0","0"
"11252","9408","0","John Deere","","","","","","","","","","","","","","","","","","MONITOR 4240","","","","","","","","","","06/03/2025 08:13:00","NETO.PRADO","1","0","","","","","","","",""
"11253","9401","0","John Deere","","","","","","","","","","","","","","","","","","Consorcio","","","","","","","","","","12/04/2022 13:50:00","DIEGO.MARQUES","1","0","","","","","","","",""
"11254","9400","1","","","","","","","","","","","","","","","","","","","Prado Marsilio","","","","","","","","","","16/12/2020 13:00:00","DIEGO.MARQUES","0","0","0","0","0","0","0","0","1","0"
"11263","9412","0","John Deere","Corte molinete","","","","","625,00","","","","","","","","","","","","PC625C","","","","","","","","","","10/09/2025 09:05:00","MATHEUS.AUGUSTO","0","0","","","","","","","",""
"11264","9412","0","John Deere","Corte molinete","","","","","","","","","","","","","","","","","PC620F","","","","","","","","","","04/02/2021 13:21:00","DIEGO.MARQUES","1","","","","","","","","",""
"11268","9400","0","Sollus","","","","","","","","","","","","","","","","","","PRO SOLUS","","","","","","","","","","11/03/2021 17:02:00","GUSTAVO.DIAS","0","0","0","0","0","0","0","0","1","0"
"273562","9400","2","","","","","","","","","","","","","","","","","","","HM AGRO","","","","","","","","","","13/08/2025 15:14:00","RICARDO.MORETTI","0","0","0","0","0","0","0","0","1","0"
"273566","9401","0","Valtra","i) de 130 a 139 CV","","","","","","","","","","","","","","","","","A130","","","","","","","","","","26/08/2025 08:33:00","MATHEUS.AUGUSTO","1","0","","","","","","","",""
"273567","9401","0","Ford/NH","f) de 90 a 99 CV","","","","","","","","","","","","","","","","","T5.90 CAB","","","","","","","","","","26/08/2025 08:35:00","MATHEUS.AUGUSTO","1","0","","","","","","","",""
"273568","9401","0","New Holland","","","","","","","","","","","","","","","","","","T7 194","","","","","","","","","","26/08/2025 08:35:00","MATHEUS.AUGUSTO","1","0","","","","","","","",""
"273569","9401","0","Valtra","j) de 160 a 179 CV","","","","","","","","","","","","","","","","","BT 170","","","","","","","","","","29/08/2025 15:59:00","MATHEUS.AUGUSTO","1","0","","","","","","","",""
"273572","9404","0","FM COPLING","","","","","","","","","","","","","","","","","","ATOMIZADOR FMC 2000L","ATOMIZADOR","","","","","","","","","15/06/2026 16:03:00","RICARDO.ANTONIO","1","0","","","","","","","",""
"273573","9413","0","","","","","","","","","","","","","","","","","","","Solomax","","","","","","","","","","09/09/2025 14:32:00","MATHEUS.AUGUSTO","0","0","0","0","0","0","0","0","0","0"
"273574","9406","0","Jacto","","","","","<2000","","","","","","","","","","","","","Jacto Meridia 200","Plantadeira","","","","","","","","","09/09/2025 14:48:00","MATHEUS.AUGUSTO","1","0","0","0","0","0","0","0","0","0"
"273575","9406","0","Jacto","","","","","<2000","","","","","","","","","","","","","Lumina 300","Plantadeira","","","","","","","","","09/09/2025 14:49:00","MATHEUS.AUGUSTO","1","0","0","0","0","0","0","0","0","0"
"273576","9406","0","John Deere","","","","","<2000","8,00","","","","","","","","","","","","PL 1209","Plantadeira","","","","","","","","","09/09/2025 16:41:00","MATHEUS.AUGUSTO","1","0","","","","","","","",""
"273579","28","0","","","","","","","","","","","","","","","","","","","ANDRE.LOPES","","","","","","","","","","22/09/2025 11:10:00","MATHEUS.AUGUSTO","","","","","","","","","",""
"273581","9404","0","Santa Izabel","","","","","","","","","","","","","","","","","","DISTRIBUIDOR DE NUTRIENTES 2500 DCSI","DISTRIBUIDOR","","","","","","","","","16/06/2026 08:18:00","RICARDO.ANTONIO","1","0","","","","","","","",""
"273582","28","0","","","","","","","","","","","","","","","","","","","DEIVIDE.ALFREDO","","","","","","","","","","01/10/2025 10:50:00","RICARDO.MORETTI","","","","","","","","","",""
"10622","9400","1","","","","","","","","","","","","","","","","","","","GTS","","","","","","","","","","02/04/2019 14:06:00","DIEGO.MARQUES","0","0","0","0","0","0","0","0","1","0"
"10625","9401","0","John Deere","","","","","","","","","","","","","","","","","","TR5080E CAB 9x3","","","","","","","","","","15/01/2025 15:19:00","NETO.PRADO","1","","","","","","","","",""
"10633","9401","0","John Deere","d) de 70 a 79 CV","","","","","","","","","","","","","","","","","5070E CAB","","","","","","","","","","10/09/2025 08:05:00","MATHEUS.AUGUSTO","0","","","","","","","","",""
"10635","9401","0","John Deere","","","","","","","","","","","","","","","","","","TR8400R","","","","","","","","","","06/03/2025 09:15:00","NETO.PRADO","1","","","","","","","","",""
"16072","9406","0","John Deere","","","","","","","","","","","","","","","","","","PL1113 12L - Ar","","","","","","","","","","06/03/2025 08:28:00","NETO.PRADO","0","0","","","","","","","",""
"16073","9400","1","","","","","","","","","","","","","","","","","","","São José Industrial","","","","","","","","","","15/05/2024 07:39:00","LIVIA.SILVA","0","0","0","0","0","0","0","0","1","0"
"16075","9400","0","","","","","","","","","","","","","","","","","","","Tatu Marchesan","","","","","","","","","","21/10/2025 08:43:00","MATHEUS.AUGUSTO","0","0","0","1","0","0","0","0","1","0"
"16077","9401","0","John Deere","","","","","","","","","","","","","","","","","","TR7M200 DUAL","","","","","","","","","","06/03/2025 09:12:00","NETO.PRADO","1","0","","","","","","","",""
"16078","9401","0","John Deere","","","","","","","","","","","","","","","","","","TR7M200 3M","","","","","","","","","","06/03/2025 09:11:00","NETO.PRADO","1","0","","","","","","","",""
"16079","9401","0","John Deere","","","","","","","","","","","","","","","","","","TR7M200 TLS","","","","","","","","","","06/03/2025 09:12:00","NETO.PRADO","1","0","","","","","","","",""
"16080","9401","0","John Deere","","","","","","","","","","","","","","","","","","TR7M230 3M","","","","","","","","","","06/03/2025 09:13:00","NETO.PRADO","1","0","","","","","","","",""
"16081","9401","0","John Deere","","","","","","","","","","","","","","","","","","TR7M230 DUAL","","","","","","","","","","06/03/2025 09:13:00","NETO.PRADO","1","0","","","","","","","",""
"16082","9401","0","John Deere","","","","","","","","","","","","","","","","","","TR7M230 TLS","","","","","","","","","","06/03/2025 09:14:00","NETO.PRADO","1","0","","","","","","","",""
"16084","9408","0","John Deere","","","","","","","","","","","","","","","","","","MODEM JDLINK","","","","","","","","","","06/03/2025 08:13:00","NETO.PRADO","1","0","","","","","","","",""
"16085","9401","0","John Deere","","","","","","","","","","","","","","","","","","TR6190J 3MT","","","","","","","","","","28/05/2024 12:35:00","MATHEUS.AUGUSTO","1","0","","","","","","","",""
"16086","9404","0","Green System","","","","","","","","","","","","","","","","","","PULVERIZADOR PV1006 DE BARRA","PULVERIZADOR E BARRA","","","","","","","","","18/06/2026 14:40:00","RICARDO.ANTONIO","1","0","","","","","","","",""
"16087","9400","2","","","","","","","","","","","","","","","","","","","Mtd Agricola","","","","","","","","","","04/06/2024 08:21:00","MATHEUS.AUGUSTO","0","0","0","0","0","0","0","0","1","0"
"16090","9408","0","John Deere","","","","","","","","","","","","","","","","","","RECEPTOR SF 7000","","","","","","","","","","06/03/2025 08:16:00","NETO.PRADO","1","","","","","","","","",""
"16091","9408","0","John Deere","","","","","","","","","","","","","","","","","","RECEPTOR SF 7500","","","","","","","","","","06/03/2025 08:16:00","NETO.PRADO","1","","","","","","","","",""
"16092","9408","0","John Deere","","","","","","","","","","","","","","","","","","MONITOR G5","","","","","","","","","","06/03/2025 08:14:00","NETO.PRADO","1","","","","","","","","",""
"16093","9408","0","John Deere","","","","","","","","","","","","","","","","","","MONITOR G5PLUS","","","","","","","","","","06/03/2025 08:14:00","NETO.PRADO","1","","","","","","","","",""
"16094","9408","0","John Deere","","","","","","","","","","","","","","","","","","7000","","","","","","","","","","06/03/2025 08:12:00","NETO.PRADO","0","","","","","","","","",""
"16095","9401","0","John Deere","","","","","","","","","","","","","","","","","","5078EMAR","","","","","","","","","","10/09/2025 08:07:00","MATHEUS.AUGUSTO","0","0","","","","","","","",""
"16096","9401","0","John Deere","","","","","","","","","","","","","","","","","","5078E MAR I","","","","","","","","","","10/09/2025 08:07:00","MATHEUS.AUGUSTO","0","0","","","","","","","",""
"16102","9401","0","John Deere","","","","","","","","","","","","","","","","","","TR5080EN CAB 12x12","","","","","","","","","","15/01/2025 15:17:00","NETO.PRADO","1","1","","","","","","","",""
"16103","9400","0","","","","","","","","","","","","","","","","","","","Fendt","","","","","","","","","","12/09/2024 08:07:00","MATHEUS.AUGUSTO","1","1","1","1","0","1","0","0","1","0"
"16104","9401","0","Fendt","l) de 200 a 219 CV","","","","","","","","","","","","","","","","","FENDT 728","","","","","","","","","","12/09/2024 08:12:00","MATHEUS.AUGUSTO","1","0","0","0","0","0","0","0","0","0"
"273472","9408","0","John Deere","","","","","","","","","","","","","","","","","","Taxa Variavel Sólida","","","","","","","","","","09/05/2025 08:28:00","MATHEUS.AUGUSTO","1","","","","","","","","",""
"273473","9408","0","John Deere","","","","","","","","","","","","","","","","","","Modem R","Modem R","","","","","","","","","09/05/2025 08:29:00","MATHEUS.AUGUSTO","1","","","","","","","","",""
"273474","9408","0","John Deere","","","","","","","","","","","","","","","","","","Modem M","Modem M","","","","","","","","","09/05/2025 08:30:00","MATHEUS.AUGUSTO","0","","","","","","","","",""
"273475","9408","0","John Deere","","","","","","","","","","","","","","","","","","INC Pro","INC Pro","","","","","","","","","09/05/2025 08:30:00","MATHEUS.AUGUSTO","1","","","","","","","","",""
"273476","9408","0","John Deere","","","","","","","","","","","","","","","","","","CH570","Cane Advisor","","","","","","","","","09/05/2025 08:32:00","MATHEUS.AUGUSTO","1","","","","","","","","",""
"273477","9408","0","John Deere","","","","","","","","","","","","","","","","","","CH950","Cane Advisor","","","","","","","","","09/05/2025 08:33:00","MATHEUS.AUGUSTO","1","","","","","","","","",""
"273478","9408","0","John Deere","","","","","","","","","","","","","","","","","","JD-Link Boost","JD-Link Boost","","","","","","","","","09/05/2025 08:33:00","MATHEUS.AUGUSTO","1","","","","","","","","",""
"273480","29","0","MAQ-PEÇAS","C","","","","","10,00","","","","","","","","","","","","","","","","","","","","","","12/05/2025 12:31:00","V:AMAURY","","","","","","","","","",""
"273482","9400","2","","","","","","","","","","","","","","","","","","","INDUTAR","","","","","","","","","","20/05/2025 17:15:00","NETO.PRADO","0","0","0","0","0","0","0","0","1","0"
